run_idx,prompt_id,seed,condition,node_type,angle,d_target,image_path,file,prompt_dir,prompt_sha1,rel_path,width_px,height_px,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex
169,S09_fresco,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s42_Block_1_pos_00001_.png,S09_fresco_s42_Block_1_pos_00001_.png,,,,1024,1760,84.3667,6.4358,91.5,0.1719,#d4d0c7,12.4263,6.8383,359.33,0.0649,#121829,0.8357,67.0143,2.7777,6,0.1748,66.1047,8.651,5.0836,321.83,0.0546,#111729,21.5316,42.2695,31.15,0.0309,#651416,31.4896,12.9785,64.96,0.0672,#6055d1,44.6288,71.1883,39.69,0.027,#c23520,63.0983,44.2582,83.36,0.0547,#b59048,75.6653,26.009,84.46,0.1076,#ceb58c
170,S09_fresco,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s42_Block_1_neg_00001_.png,S09_fresco_s42_Block_1_neg_00001_.png,,,,1024,1760,75.0499,17.3909,87.79,0.1196,#bcb199,18.2013,5.3498,71.75,0.0627,#0f172a,0.8694,61.114,6.1956,5,0.2409,41.7057,15.3944,4.1909,68.99,0.0482,#0f172a,28.9785,9.85,80.21,0.1149,#2f2924,45.3374,4.6882,189.73,0.0916,#704ed2,45.8381,45.8965,39.29,0.0256,#ad523e,58.3285,15.7645,85.38,0.126,#91836b,76.5084,28.337,78.5,0.0133,#d8bd94
171,S09_fresco,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s42_Block_6_pos_00001_.png,S09_fresco_s42_Block_6_pos_00001_.png,,,,1024,1760,15.8778,23.9556,76.11,0.0364,#341f00,3.0354,6.2663,46.66,0.1523,#190900,0.775,18.2459,4.0591,2,0.1827,22.7248,2.313,5.545,38.13,0.0854,#150500,5.3587,12.4834,40.94,0.0868,#0f172a,7.7451,12.5111,69.01,0.0755,#433200,8.3584,15.3427,55.79,0.096,#6153d0,9.0184,19.2295,45.5,0.031,#11976f,20.5588,28.2698,101.38,0.0005,#b8b9bd
172,S09_fresco,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s42_Block_6_neg_00001_.png,S09_fresco_s42_Block_6_neg_00001_.png,,,,1024,1760,78.3078,15.9256,313.07,0.1124,#cab8d4,66.0046,15.945,330.48,0.0717,#0f172a,0.0705,5.2514,0.6415,1,0.1484,8.5004,62.0449,14.825,339.09,0.0435,#0f172a,63.0626,18.0936,328.17,0.0679,#6251ce,65.3377,14.5933,322.83,0.0786,#c100ff,66.2231,12.411,334.37,0.0552,#d648b7,66.7298,20.9113,320.93,0.0697,#119e73,67.2963,15.1786,344.1,0.0461,#cfd0d2
173,S09_fresco,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s42_scramble_A_00001_.png,S09_fresco_s42_scramble_A_00001_.png,,,,1024,1760,66.0517,52.1368,61.53,0.0528,#da8d52,7.4002,4.6051,331.35,0.3171,#1d1213,0.9873,59.8766,8.7145,5,0.3401,57.0651,6.3161,4.9031,340.85,0.2813,#1a0d10,19.7119,23.7236,295.11,0.0588,#673117,32.467,61.0077,36.8,0.0497,#921e16,39.5731,28.4097,129.49,0.0462,#564bb1,66.1082,61.9682,66.91,0.0233,#48633c,66.1927,29.8416,47.83,0.0304,#e28d3b
174,S09_fresco,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s42_scramble_B_00001_.png,S09_fresco_s42_scramble_B_00001_.png,,,,1024,1760,66.8316,5.4217,86.1,0.1642,#a69f94,18.6214,9.268,51.97,0.084,#101729,0.7923,57.5875,4.9879,5,0.1739,39.3122,13.8562,8.3499,46.38,0.0578,#0f172a,25.3425,37.3642,35.64,0.0246,#2e201b,41.5084,47.3602,37.83,0.0182,#833226,55.0513,30.5419,73.34,0.0425,#6354d2,57.0579,8.048,264.84,0.1161,#707474,71.4436,21.1592,74.21,0.0441,#c7a988
175,S09_fresco,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_baseline_00001_.png,S09_fresco_s1337_baseline_00001_.png,,,,1024,1760,79.1014,22.321,82.42,0.0898,#d8bf99,18.6314,5.5013,39.8,0.074,#111729,0.9139,62.1594,4.3033,6,0.2497,44.7349,14.3988,4.5792,37.32,0.0507,#0f172a,33.5207,46.1625,34.58,0.0395,#933a31,48.993,31.2379,28.21,0.0189,#6350cd,56.9446,28.4801,75.41,0.0647,#8e7a66,68.2897,11.7939,269.63,0.1048,#9d7c53,76.5582,1.4276,116.59,0.1448,#bdbdba
176,S09_fresco,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_Block_1_pos_00001_.png,S09_fresco_s1337_Block_1_pos_00001_.png,,,,1024,1760,83.2935,2.9986,101.41,0.203,#d0cfc9,9.1719,5.1349,333.4,0.0543,#11182a,0.8174,80.8676,4.6723,6,0.1325,62.6603,6.9472,4.7806,314.26,0.0551,#101728,25.0025,43.4028,35.86,0.0515,#701e17,45.8568,67.4409,37.56,0.033,#6054cb,57.4561,17.392,246.9,0.0629,#c43928,67.1217,45.5193,83.24,0.0696,#c49f58,87.8148,19.2441,92.05,0.0485,#e4d4ae
177,S09_fresco,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_Block_1_neg_00001_.png,S09_fresco_s1337_Block_1_neg_00001_.png,,,,1024,1760,74.118,15.9801,88.89,0.1295,#bdaf93,16.0785,4.7574,65.82,0.0545,#101729,0.8532,66.9361,12.4389,5,0.2111,43.0015,14.0857,4.1024,61.51,0.0489,#0f172a,27.1032,38.0639,37.06,0.0405,#6f291e,37.8998,12.2094,85.2,0.1166,#6f4ed2,43.686,4.7662,184.34,0.0945,#a94c3a,44.2813,47.1039,38.36,0.0247,#8d958d,81.0218,21.7889,80.81,0.0137,#dcc9a9
178,S09_fresco,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_Block_6_pos_00001_.png,S09_fresco_s1337_Block_6_pos_00001_.png,,,,1024,1760,28.1647,38.0414,80.72,0.075,#573d02,7.839,15.7959,48.21,0.088,#0f172a,0.7531,29.0756,4.9676,3,0.1914,30.6915,6.2423,12.3755,47.14,0.038,#270f01,10.8842,18.6849,61.43,0.0932,#0f172a,11.8089,23.3783,49.97,0.0982,#4c2500,14.5853,22.3336,74.52,0.074,#645300,20.0816,33.3163,60.99,0.0477,#6153d0,35.3178,43.067,94.33,0.0018,#7da396
179,S09_fresco,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_Block_6_neg_00001_.png,S09_fresco_s1337_Block_6_neg_00001_.png,,,,1024,1760,76.0896,19.2452,319.49,0.1708,#cdb3d3,7.9932,14.2786,283.09,0.2682,#0f172a,0.2823,88.363,14.6677,5,0.9615,118.2497,7.9821,14.2777,283.09,0.9462,#0f172a,42.5758,74.847,302.72,0.0153,#6250ce,50.1282,118.6669,319.03,0.0014,#c100ff,53.0778,71.5989,335.66,0.0002,#d047b3,59.8989,48.8316,163.0,0.0006,#11a476,96.3451,0.4171,279.22,0.0003,#f4f4f5
180,S09_fresco,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_scramble_A_00001_.png,S09_fresco_s1337_scramble_A_00001_.png,,,,1024,1760,63.816,11.362,39.11,0.0377,#da8341,7.0524,2.4368,358.64,0.2892,#1c1411,0.9943,63.8304,8.0034,5,0.2788,58.7963,5.8986,2.8989,319.09,0.2176,#171413,15.0712,25.1127,295.48,0.0612,#335435,34.3717,61.6952,35.98,0.0581,#523fa3,37.1867,27.0116,138.1,0.0398,#9d2019,61.8561,60.339,59.76,0.0398,#da7e39,69.729,20.5646,53.32,0.0238,#c0a194
181,S09_fresco,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_scramble_B_00001_.png,S09_fresco_s1337_scramble_B_00001_.png,,,,1024,1760,73.8647,20.5896,76.51,0.0631,#bfb09d,20.1957,7.3494,49.07,0.0803,#10172a,0.9368,56.1966,8.5737,4,0.2504,37.897,14.8763,6.5232,39.63,0.0432,#0f172a,28.7875,41.1728,35.72,0.0249,#312421,49.8634,15.5504,69.21,0.1615,#803329,51.3153,28.877,73.95,0.0539,#6354d2,52.1346,7.8381,260.36,0.0834,#979c9f,71.0728,3.2758,100.84,0.0889,#d4b389
182,S09_fresco,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_baseline_00001_.png,S09_fresco_s4242145_baseline_00001_.png,,,,1024,1760,80.2408,22.8388,81.17,0.0687,#c2c4c2,17.6841,4.5538,43.4,0.0829,#111729,0.9359,68.6118,10.0503,6,0.2951,47.6756,11.5786,3.4523,31.64,0.0453,#0f172a,45.1128,50.2172,35.74,0.0157,#8a342a,54.8896,15.0886,75.72,0.1736,#6350cd,60.5133,28.335,78.91,0.0605,#696863,71.1309,10.3186,264.46,0.1198,#93806a,80.1904,2.5416,107.86,0.1215,#e1c7a2
183,S09_fresco,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_Block_1_pos_00001_.png,S09_fresco_s4242145_Block_1_pos_00001_.png,,,,1024,1760,82.2475,1.4639,257.02,0.2262,#cbcdcf,20.0947,8.312,297.81,0.0986,#11182a,0.7984,78.9259,7.032,5,0.16,66.7229,7.6758,6.8016,314.95,0.0551,#101729,24.0339,41.4651,31.71,0.0504,#701c1a,44.186,30.6626,76.76,0.0634,#5f54cf,46.2792,73.5245,40.1,0.0286,#cd3920,65.4215,44.1468,84.44,0.0548,#c29f5e,86.6017,16.4664,89.37,0.0966,#e4d5b8
184,S09_fresco,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_Block_1_neg_00001_.png,S09_fresco_s4242145_Block_1_neg_00001_.png,,,,1024,1760,75.4085,14.7946,90.2,0.1189,#b9b29e,17.3644,4.1559,77.44,0.0575,#101729,0.8433,53.0121,7.624,5,0.2305,50.6973,14.4411,2.8423,77.45,0.0469,#0f172a,37.884,53.5395,38.93,0.0175,#6f4ed2,38.8767,12.9657,88.53,0.1289,#736d5c,47.7791,21.9605,80.12,0.1016,#b05642,53.7859,35.9461,40.4,0.0175,#8a9390,67.4532,4.0439,134.03,0.0861,#d8c6a4
185,S09_fresco,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_Block_6_pos_00001_.png,S09_fresco_s4242145_Block_6_pos_00001_.png,,,,1024,1760,7.9926,14.2789,283.09,0.2683,#0f172a,1.0863,4.2221,23.56,0.3394,#0f0100,0.7329,74.3006,14.5293,5,0.3441,76.5561,0.9773,3.8882,22.94,0.3382,#0e0100,42.4254,74.5238,302.74,0.0059,#6250cd,52.4334,70.7873,335.51,0.0001,#cd46b1,52.4414,78.4032,287.9,0.0005,#0078ff,57.5052,46.5844,163.74,0.0003,#119d72,75.2779,1.8472,273.29,0.0004,#b8b9bd
186,S09_fresco,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_Block_6_neg_00001_.png,S09_fresco_s4242145_Block_6_neg_00001_.png,,,,1024,1760,76.4549,20.414,313.45,0.1129,#c7b1d4,63.8668,20.6054,326.75,0.0584,#0f172a,0.0639,6.382,1.5561,1,0.2168,7.3251,59.3053,21.0399,330.87,0.0345,#0f172a,63.649,20.7636,319.59,0.1135,#6251ce,63.7306,23.244,315.99,0.1033,#c100ff,64.463,23.7742,322.39,0.1018,#cc46b0,64.8591,25.886,313.57,0.0561,#119e73,65.6873,18.5609,335.66,0.0533,#f4f4f5
187,S09_fresco,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_scramble_A_00001_.png,S09_fresco_s4242145_scramble_A_00001_.png,,,,1024,1760,58.4418,50.5803,60.95,0.0503,#c6783d,7.3166,5.0718,317.49,0.2712,#201112,0.9904,55.6966,6.7459,5,0.2886,64.6095,5.6608,3.4987,7.92,0.2042,#191113,21.8968,34.9428,41.69,0.0844,#5e2414,28.3129,38.8785,297.61,0.0318,#4c3f9c,36.0619,20.9084,146.51,0.0406,#436347,39.6762,68.1082,36.69,0.0343,#b1271d,61.3575,62.3171,63.7,0.0231,#d67f2e
188,S09_fresco,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_scramble_B_00001_.png,S09_fresco_s4242145_scramble_B_00001_.png,,,,1024,1760,70.6876,13.8832,77.47,0.0898,#b3a696,19.3281,7.8468,48.82,0.0852,#101729,0.8885,48.5975,5.8275,5,0.2048,47.1035,14.9028,7.9305,44.21,0.0564,#0f172a,24.3582,37.7037,35.62,0.0269,#7c2d22,32.9288,19.9784,60.09,0.0822,#5a554f,42.9889,48.4144,37.78,0.0119,#6354d2,62.402,29.7814,76.68,0.032,#8e949a,63.5003,1.3109,220.7,0.1226,#ccae8b
189,S10_synthwave,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s42_baseline_00001_.png,S10_synthwave_s42_baseline_00001_.png,,,,1024,1760,83.9473,5.6141,87.52,0.1363,#cccec9,11.775,2.2713,335.01,0.2304,#111626,0.8608,68.7429,11.8752,5,0.2935,70.1172,7.9279,2.902,306.18,0.1588,#18161a,43.335,45.3004,23.29,0.017,#6350cd,51.1115,73.0192,37.07,0.019,#c8433b,54.2921,51.9793,62.7,0.0318,#bc7334,71.6281,24.4321,51.62,0.0162,#59a9c0,76.6708,14.3897,220.76,0.1347,#d4b4a3
190,S10_synthwave,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s42_Block_1_pos_00001_.png,S10_synthwave_s42_Block_1_pos_00001_.png,,,,1024,1760,90.0444,9.0519,92.44,0.1199,#eae2d1,11.9188,9.3597,315.46,0.1017,#14182a,0.9072,78.1956,11.2599,5,0.2641,50.2889,8.1322,7.8728,322.67,0.0804,#111729,30.1559,58.1617,31.05,0.034,#4b302d,35.7297,35.1239,285.37,0.0603,#95131d,39.3825,39.0679,81.98,0.0254,#5457c5,52.2378,33.5913,47.36,0.0977,#e4bc86,86.3278,10.6513,238.2,0.1664,#c3dce9
191,S10_synthwave,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s42_Block_1_neg_00001_.png,S10_synthwave_s42_Block_1_neg_00001_.png,,,,1024,1760,70.2226,26.7119,86.42,0.1504,#b3a47b,10.6656,6.1637,83.05,0.1201,#0f172a,0.8673,69.1942,3.9935,6,0.2177,61.9653,9.704,5.218,87.56,0.1239,#0f172a,21.6404,39.9594,35.18,0.0316,#621a13,40.3852,15.9449,169.22,0.0937,#6e4ed1,48.4776,67.1833,39.56,0.0213,#cc452d,66.4508,62.1817,76.84,0.0199,#d3952e,78.8982,30.9738,79.33,0.0155,#d6b581
192,S10_synthwave,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s42_Block_6_pos_00001_.png,S10_synthwave_s42_Block_6_pos_00001_.png,,,,1024,1760,7.9927,14.279,283.09,0.2683,#0f172a,0.8064,2.6479,27.75,0.1647,#0a0100,0.7329,74.6596,11.0525,6,0.1816,76.5561,0.6183,2.1178,26.13,0.153,#080100,7.3576,12.0899,66.73,0.0286,#221300,42.5957,74.3164,303.2,0.006,#6450cd,52.4414,78.4032,287.9,0.0005,#0078ff,57.5052,46.5844,163.74,0.0003,#119d72,75.2779,1.8472,273.29,0.0004,#b8b9bd
193,S10_synthwave,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s42_Block_6_neg_00001_.png,S10_synthwave_s42_Block_6_neg_00001_.png,,,,1024,1760,68.3378,29.2162,324.76,0.1458,#c197c4,54.9062,33.3091,319.89,0.1444,#0f172a,0.343,13.5876,0.9102,1,0.2154,16.758,52.0725,32.9415,321.91,0.0989,#0f172a,54.6039,25.4177,326.55,0.0495,#6250cd,56.6396,30.9095,337.83,0.0409,#c100ff,59.5286,37.159,314.39,0.1165,#ac76b0,61.2961,40.774,320.97,0.0515,#119e72,65.6601,24.0159,299.09,0.0516,#a099c2
194,S10_synthwave,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s42_scramble_A_00001_.png,S10_synthwave_s42_scramble_A_00001_.png,,,,1024,1760,72.6858,46.5141,72.04,0.0501,#dfa762,4.8155,11.13,302.03,0.3654,#111324,0.9772,70.5315,8.325,5,0.2537,81.9432,1.6658,5.702,301.31,0.1371,#110817,21.0087,33.6128,39.72,0.0577,#63291f,47.879,27.3324,176.13,0.1166,#5e4dc5,51.6535,87.6452,42.46,0.023,#367f6e,65.0907,21.0274,117.32,0.0564,#e63712,72.1973,53.825,71.91,0.0197,#eea34c
195,S10_synthwave,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s42_scramble_B_00001_.png,S10_synthwave_s42_scramble_B_00001_.png,,,,1024,1760,77.9757,14.1204,110.07,0.0841,#aebba6,12.2703,0.3613,316.61,0.1992,#11182a,0.9182,61.9474,2.6234,6,0.3766,70.9701,11.6083,0.7488,291.01,0.2016,#10172a,22.348,32.7091,22.63,0.0199,#5f1f24,33.554,22.5458,334.96,0.025,#6454d2,48.7857,71.7189,37.06,0.0186,#d34130,57.8383,24.8959,194.95,0.175,#449594,73.5557,25.1315,64.01,0.014,#d8c2a2
196,S10_synthwave,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s1337_baseline_00001_.png,S10_synthwave_s1337_baseline_00001_.png,,,,1024,1760,84.9169,4.4644,81.33,0.1263,#d9d3cb,14.682,3.9135,279.16,0.205,#151b29,0.8708,64.607,9.2377,5,0.3583,63.0513,12.7935,3.7457,283.05,0.2066,#0f172a,40.4894,30.242,64.38,0.0442,#775643,48.1716,66.797,34.45,0.02,#6350cd,48.289,37.1867,14.26,0.0225,#c54843,60.431,53.1525,68.19,0.026,#bc7d38,77.4006,14.0309,229.19,0.1517,#a2c5d2
197,S10_synthwave,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s1337_Block_1_pos_00001_.png,S10_synthwave_s1337_Block_1_pos_00001_.png,,,,1024,1760,89.1582,1.5349,103.09,0.1884,#e0e0dd,14.8869,7.4399,11.1,0.1011,#11182a,0.865,81.3238,6.6037,6,0.201,80.1548,8.314,5.4971,343.59,0.0748,#101728,26.6147,58.2713,37.67,0.0229,#aa1913,51.5463,85.6519,37.0,0.0121,#5e55ca,56.8013,54.9961,87.07,0.0376,#a7851f,70.2598,29.9231,233.13,0.1262,#5db7d5,89.6378,16.4553,83.53,0.0352,#f1dfc3
198,S10_synthwave,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s1337_Block_1_neg_00001_.png,S10_synthwave_s1337_Block_1_neg_00001_.png,,,,1024,1760,68.4617,26.4049,86.7,0.1443,#ada078,11.4735,6.2048,96.77,0.1125,#0f172a,0.8653,61.7576,5.1401,5,0.1906,58.9588,9.7107,4.8172,106.92,0.105,#0f172a,20.0824,35.1532,33.08,0.0408,#5a1a16,39.6977,17.2375,166.76,0.0856,#486c5c,43.6522,63.776,40.12,0.0383,#6d4ed1,57.7404,54.7461,72.29,0.0313,#b93c25,71.4683,34.6787,76.81,0.017,#cca974
199,S10_synthwave,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s1337_Block_6_pos_00001_.png,S10_synthwave_s1337_Block_6_pos_00001_.png,,,,1024,1760,7.9897,14.2814,283.1,0.2682,#0f172a,0.4139,1.5449,24.46,0.3354,#060000,0.7329,68.5917,4.6884,6,0.3046,73.1032,0.2996,1.2089,22.48,0.2974,#050000,10.3267,17.5301,122.89,0.0072,#171f01,32.8797,42.4077,106.96,0.0036,#4c5200,43.295,74.3121,301.58,0.0065,#6054d1,57.7703,46.8225,163.66,0.0003,#119e72,68.8913,2.558,275.53,0.0005,#a6a8ad
200,S10_synthwave,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s1337_Block_6_neg_00001_.png,S10_synthwave_s1337_Block_6_neg_00001_.png,,,,1024,1760,72.3164,26.5208,322.77,0.1356,#c4a8d1,56.772,38.1572,313.73,0.1151,#0f172a,0.4072,13.1126,2.3609,3,0.2152,21.5414,55.7419,35.2126,316.16,0.1261,#0f172a,60.7431,26.3781,334.09,0.0135,#6150cd,60.7905,40.6268,310.83,0.0891,#c100ff,61.1129,21.4052,312.67,0.0423,#12926c,66.8775,19.0854,303.0,0.0158,#a28aaa,68.8545,40.379,322.29,0.0087,#ba8ec9
201,S10_synthwave,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s1337_scramble_A_00001_.png,S10_synthwave_s1337_scramble_A_00001_.png,,,,1024,1760,71.8293,43.7633,69.18,0.0509,#dfa468,4.6538,8.7686,287.91,0.3505,#0b0a0e,0.979,68.5138,8.5082,5,0.2987,74.7138,2.1515,2.2574,301.94,0.1577,#09070d,18.9023,28.6873,30.31,0.0775,#531d1a,45.9218,76.9712,38.57,0.0312,#5f4fc4,47.0824,27.7292,183.69,0.141,#d0301f,61.1875,60.679,134.07,0.0056,#2c8072,70.6653,54.2892,67.79,0.0171,#e8a053
202,S10_synthwave,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s1337_scramble_B_00001_.png,S10_synthwave_s1337_scramble_B_00001_.png,,,,1024,1760,75.8366,10.9612,122.3,0.1449,#b3baa7,14.0604,1.2826,209.98,0.1361,#12182b,0.8836,69.1796,9.7562,5,0.18,61.2133,12.7905,1.784,221.98,0.1344,#10172a,23.3665,24.2707,328.16,0.0305,#b43a36,26.6267,35.6848,32.53,0.0258,#6552ce,44.4949,62.9974,32.11,0.0259,#a06d33,51.2089,42.8365,70.89,0.0456,#4f9b9e,81.9701,18.7364,84.64,0.0212,#dcc8a9
203,S10_synthwave,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s4242145_baseline_00001_.png,S10_synthwave_s4242145_baseline_00001_.png,,,,1024,1760,81.1813,2.762,112.64,0.1707,#cacac5,11.9151,3.0394,322.17,0.1608,#131828,0.8833,73.9219,10.8347,6,0.2721,67.5846,11.0372,3.4979,314.02,0.1633,#10182a,44.9789,37.3478,11.06,0.0233,#6550cc,50.5329,71.0825,33.4,0.0221,#d8443f,58.5571,53.7775,64.08,0.0362,#4d92a8,65.276,28.1641,227.55,0.1088,#c47a38,84.9591,16.2011,77.18,0.0237,#e3cab0
204,S10_synthwave,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s4242145_Block_1_pos_00001_.png,S10_synthwave_s4242145_Block_1_pos_00001_.png,,,,1024,1760,90.3919,4.6701,94.44,0.1281,#e7e3da,13.2275,8.4335,327.15,0.1055,#15192a,0.883,75.197,13.7695,5,0.3269,73.5327,7.3238,4.4076,298.93,0.0712,#101728,26.0222,42.9704,30.24,0.0388,#782221,31.9791,61.529,294.2,0.0185,#3f4abe,41.4661,77.9403,40.11,0.0187,#bd1c0c,42.4864,43.4575,85.74,0.0258,#7a6115,82.5208,15.1397,242.5,0.2557,#b2d2e5
205,S10_synthwave,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s4242145_Block_1_neg_00001_.png,S10_synthwave_s4242145_Block_1_neg_00001_.png,,,,1024,1760,72.5196,26.7166,86.35,0.1322,#c7ae7f,15.7292,5.2045,82.56,0.1828,#0f1729,0.8956,59.7441,7.6903,5,0.1955,54.9593,7.4135,3.9074,66.53,0.0679,#0f172a,19.5783,32.5039,32.35,0.035,#581c18,42.3008,58.8666,39.22,0.0194,#ae3c27,44.2725,17.583,176.31,0.1025,#6e4ed2,62.0209,40.0545,72.22,0.0293,#b48048,67.1576,16.0632,110.27,0.093,#a8a88a
206,S10_synthwave,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s4242145_Block_6_pos_00001_.png,S10_synthwave_s4242145_Block_6_pos_00001_.png,,,,1024,1760,7.9924,14.2789,283.09,0.2682,#0f172a,0.4335,2.0336,19.51,0.3029,#070000,0.7329,75.2312,10.5333,4,0.1941,76.9426,0.3128,1.4606,19.39,0.1936,#050000,23.7846,42.2937,301.54,0.0002,#382f6f,52.4414,78.4032,287.9,0.0005,#0078ff,53.7167,72.3311,335.81,0.0001,#d347b5,58.5181,47.537,163.42,0.0003,#11a074,75.544,1.7974,273.38,0.0004,#b9babd
