run_idx,prompt_id,seed,condition,node_type,angle,d_target,image_path,file,width_px,height_px,stroke_width_median_px,stroke_width_std_px,stroke_width_cv,edge_density,contour_mean_length_px,contour_n_components,crosshatch_entropy_mean,crosshatch_entropy_p90,color_top4_cluster_share,color_cluster_entropy_norm,color_n_effective,colorfulness_hs,luminance_hist_n_peaks,shadow_edge_transition_width_px,shadow_edge_transition_width_std,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_entropy,lbp_uniform_share,fft_radial_slope,fft_high_freq_share
164,S08_papercraft,4242145,Block_6_pos,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_Block_6_pos_00001_.png,S08_papercraft_s4242145_Block_6_pos_00001_.png,1024,1760,2.0,1.0190759897232056,0.5095379948616028,0.004052734375,52.54676258992806,139,3.4136219024658203,4.000182151794434,0.8024,0.7002315116575257,6.968876299411791,22.54283905029297,0,1.0,2.964327231852111,0.8081699842470614,0.9735329915020858,0.6649141821410789,0.7700443929561853,1.8571345714710363,0.9859458229758522,-2.214963155594694,0.0003186112798915032
165,S08_papercraft,4242145,Block_6_neg,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_Block_6_neg_00001_.png,S08_papercraft_s4242145_Block_6_neg_00001_.png,1024,1760,2.0,1.7123699188232422,0.8561849594116211,0.08948197798295454,43.68039003250271,3692,3.6376819610595703,4.0227556228637695,0.51315,0.8721703000658193,11.2252930235443,29.979631423950195,2,27.0,4.291370902399186,3.1946687854239713,0.6339729296816635,0.2910805542733607,0.968326836280527,2.490868238384744,0.8139759410511364,-1.913236095686896,9.832916002950194e-05
166,S08_papercraft,4242145,scramble_A,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_scramble_A_00001_.png,S08_papercraft_s4242145_scramble_A_00001_.png,1024,1760,4.0,2.2693774700164795,0.5673443675041199,0.030275656960227274,73.73513513513514,740,3.143749237060547,3.9523394107818604,0.6541,0.7941203505401128,9.040994035232858,58.07735824584961,2,17.0,8.007715129854175,2.0782319899090718,0.8784545526128678,0.3441719953510525,0.9685456460918386,2.567568348849692,0.9525274103338068,-2.8162561625646036,3.852140241160538e-05
167,S08_papercraft,4242145,scramble_B,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_scramble_B_00001_.png,S08_papercraft_s4242145_scramble_B_00001_.png,1024,1760,4.0,2.216132640838623,0.5540331602096558,0.06575705788352272,73.88403990024938,1604,3.2243642807006836,4.065638542175293,0.5303,0.8767742893617257,11.369501992077677,46.84617233276367,3,22.0,6.723760820462529,3.7296504067575107,0.7978055918804337,0.287523840029839,0.9709279103471411,2.8434175660067997,0.9200600363991477,-3.0184901186164965,1.7524240209584872e-05
168,S09_fresco,42,baseline,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s42_baseline_00001_.png,S09_fresco_s42_baseline_00001_.png,1024,1760,2.0,1.6904737949371338,0.8452368974685669,0.06995960582386364,48.8130081300813,2583,3.562809944152832,4.114694595336914,0.53,0.8738495331808949,11.277677851315115,40.1401252746582,4,22.0,7.13768636088166,2.833542273618987,0.7671434288690508,0.2865096402665206,0.9775393882964271,2.9096159665919887,0.8515752618963068,-3.052020286753359,1.0784896870418734e-05
169,S09_fresco,42,Block_1_pos,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s42_Block_1_pos_00001_.png,S09_fresco_s42_Block_1_pos_00001_.png,1024,1760,2.799999952316284,2.1918978691101074,0.7828206808706808,0.09731056906960227,23.408569140416443,7492,3.5091729164123535,4.096348285675049,0.5562499999999999,0.866133276591304,11.038965752631087,51.1424674987793,3,23.0,6.319662152275724,6.393320990285986,0.7423957049632665,0.28270930380503,0.9591804436321283,2.8091116897714605,0.9458423961292612,-2.933912311294375,2.250531232310551e-05
170,S09_fresco,42,Block_1_neg,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s42_Block_1_neg_00001_.png,S09_fresco_s42_Block_1_neg_00001_.png,1024,1760,2.0,1.4768391847610474,0.7384195923805237,0.07822376598011363,45.02650910252316,3131,3.6710097789764404,4.126794338226318,0.52515,0.8687886710490991,11.120538026837817,39.57908630371094,2,25.0,5.051950811641901,2.644825481866887,0.7472905007825603,0.27972527472522024,0.971319299721351,2.8746989660408677,0.9419300426136363,-2.9405449383924527,1.3296928515652441e-05
171,S09_fresco,42,Block_6_pos,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s42_Block_6_pos_00001_.png,S09_fresco_s42_Block_6_pos_00001_.png,1024,1760,2.0,1.037278175354004,0.518639087677002,0.004086026278409091,51.859154929577464,142,3.708470582962036,4.098487854003906,0.5514,0.827449730377319,9.916279402026557,33.00003433227539,1,1.0,3.2320202821445583,1.0099666868420234,0.8804702938010223,0.5356583150990357,0.5936760802021529,2.4535142882931713,0.9833446155894887,-2.455019382354787,0.00014936540066028562
172,S09_fresco,42,Block_6_neg,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s42_Block_6_neg_00001_.png,S09_fresco_s42_Block_6_neg_00001_.png,1024,1760,2.0,2.115907907485962,1.057953953742981,0.03409257368607955,38.667715544367525,1589,3.6394853591918945,4.01851749420166,0.5358999999999999,0.8325834901874422,10.058435093013173,23.97608184814453,2,26.0,4.99413519740994,2.335592851519707,0.6962539313939997,0.32240525659846625,0.9845516768955677,2.553796741105895,0.8160666725852272,-2.2308649507174625,3.4104637624637196e-05
173,S09_fresco,42,scramble_A,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s42_scramble_A_00001_.png,S09_fresco_s42_scramble_A_00001_.png,1024,1760,2.0,1.9339655637741089,0.9669827818870544,0.03993807705965909,40.39169472502806,1782,3.413862466812134,4.03561544418335,0.62035,0.8251536479349798,9.853351965685514,59.01133346557617,2,21.0,7.453745489318406,2.2131707936095815,0.8548448509071412,0.37316190737601074,0.9527638809638639,2.7077498571312235,0.9354447798295454,-2.6973903331420055,5.5502865794740356e-05
174,S09_fresco,42,scramble_B,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s42_scramble_B_00001_.png,S09_fresco_s42_scramble_B_00001_.png,1024,1760,2.0,1.5131447315216064,0.7565723657608032,0.07333595969460227,49.81869581605729,2653,3.607421875,4.117907524108887,0.53135,0.8819086275425239,11.53250897598497,37.77056121826172,2,24.0,5.27187648685606,2.4644360884602214,0.7699550971027631,0.2866696312168014,0.9698731046733644,2.9551460662481044,0.8848688299005683,-2.8669627844046097,1.4430410449784677e-05
175,S09_fresco,1337,baseline,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_baseline_00001_.png,S09_fresco_s1337_baseline_00001_.png,1024,1760,2.0,1.5967859029769897,0.7983929514884949,0.06537642045454546,49.19582463465553,2395,3.6085402965545654,4.119085311889648,0.50985,0.8878994707579844,11.725665351351578,40.61336135864258,4,23.0,6.513884744275532,2.4970441446016247,0.7704351239897975,0.28325167064365436,0.979183380525444,2.9104221034233504,0.8514942515980114,-3.0277226860943722,1.0461471013127447e-05
176,S09_fresco,1337,Block_1_pos,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_Block_1_pos_00001_.png,S09_fresco_s1337_Block_1_pos_00001_.png,1024,1760,2.799999952316284,2.24912166595459,0.803257751520323,0.09052845348011364,24.053368715907414,6783,3.51399302482605,4.096774101257324,0.5714,0.8582694264863824,10.800885618912254,53.8669548034668,4,22.0,6.684300293463616,6.524658274163212,0.7484447960629792,0.2818432788696513,0.9590639179692256,2.7922213805165645,0.9464865944602273,-3.0359420872411644,1.7853367190642638e-05
177,S09_fresco,1337,Block_1_neg,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_Block_1_neg_00001_.png,S09_fresco_s1337_Block_1_neg_00001_.png,1024,1760,2.0,1.4781835079193115,0.7390917539596558,0.07395796342329546,44.062809917355374,3025,3.6674747467041016,4.125927448272705,0.5073500000000001,0.8843914250858926,11.61217005987162,37.896881103515625,2,24.0,5.991903299364136,2.498080411289756,0.751867613952041,0.2815185829675004,0.9721263051219083,2.861519054226338,0.944671630859375,-2.9532683694109565,1.2565433935960502e-05
178,S09_fresco,1337,Block_6_pos,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_Block_6_pos_00001_.png,S09_fresco_s1337_Block_6_pos_00001_.png,1024,1760,2.799999952316284,1.370390772819519,0.489425284341834,0.004713578657670455,51.484848484848484,165,3.7036404609680176,4.100512504577637,0.53115,0.8482361638073912,10.504566018750014,49.8603515625,1,4.0,9.8976600047698,1.1757220039452825,0.8338865758118514,0.36967788685511804,0.7983747583188058,2.374032710781623,0.9860984108664772,-2.6860747370887124,5.2282413446717304e-05
179,S09_fresco,1337,Block_6_neg,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_Block_6_neg_00001_.png,S09_fresco_s1337_Block_6_neg_00001_.png,1024,1760,2.0,2.099628210067749,1.0498141050338745,0.015811989524147727,39.30620689655172,725,3.6530919075012207,4.032426834106445,0.5318499999999999,0.8403232421128952,10.276613134500836,26.854976654052734,2,26.0,5.86599352629246,1.9804507143141397,0.7299514402777048,0.33124654937667153,0.9865546511676874,2.575246374868426,0.8187067205255683,-2.3801564458718167,2.3076499355261822e-05
180,S09_fresco,1337,scramble_A,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_scramble_A_00001_.png,S09_fresco_s1337_scramble_A_00001_.png,1024,1760,2.799999952316284,2.0916619300842285,0.7470221306089355,0.03942593661221591,52.94709388971684,1342,3.4649674892425537,4.044861793518066,0.6312500000000001,0.817483057628764,9.646009497039802,61.35059356689453,1,20.0,7.853827470566959,2.146457729261749,0.8507375420421253,0.3742120917177572,0.9507432031431289,2.7103962364521155,0.9405661843039772,-2.7894697301019504,4.6080964231620065e-05
181,S09_fresco,1337,scramble_B,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_scramble_B_00001_.png,S09_fresco_s1337_scramble_B_00001_.png,1024,1760,2.0,1.564474105834961,0.7822370529174805,0.06810413707386363,53.88059701492537,2278,3.600778818130493,4.115238189697266,0.5291,0.8833693218121422,11.579309239837016,37.65394973754883,2,24.0,6.573128776594151,2.376432175673164,0.7739994085723008,0.2848037207523955,0.9729821096179949,2.9558351034314607,0.8872841574928978,-2.889322013322664,1.282815277877628e-05
182,S09_fresco,4242145,baseline,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_baseline_00001_.png,S09_fresco_s4242145_baseline_00001_.png,1024,1760,2.0,1.695197343826294,0.847598671913147,0.06748213334517046,51.84100596760443,2346,3.5470032691955566,4.116497993469238,0.5171,0.8847084105158858,11.622380136432312,39.14812088012695,4,22.0,6.740011339045023,2.804265170133662,0.771999597547576,0.28671248309796127,0.9777243610002524,2.909698790934733,0.8527743252840909,-3.070258363634789,1.0794530363351292e-05
183,S09_fresco,4242145,Block_1_pos,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_Block_1_pos_00001_.png,S09_fresco_s4242145_Block_1_pos_00001_.png,1024,1760,2.799999952316284,2.231658458709717,0.7970208916837981,0.09632901278409091,24.223245430445097,7167,3.517277717590332,4.094638824462891,0.5626500000000001,0.8726602298049875,11.240551527048463,52.614131927490234,5,22.0,6.83896917720498,7.089245126760331,0.7416221298409902,0.2822949486783648,0.9570428024270046,2.8008258586163266,0.9457425204190341,-2.9866435330446297,2.0797855180397336e-05
184,S09_fresco,4242145,Block_1_neg,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_Block_1_neg_00001_.png,S09_fresco_s4242145_Block_1_neg_00001_.png,1024,1760,2.0,1.513486385345459,0.7567431926727295,0.08272705078125,46.016666666666666,3240,3.673261880874634,4.130441188812256,0.5093000000000001,0.8828928167724491,11.564021307565099,36.85677719116211,2,25.0,5.721977806433833,2.635387636905441,0.74398433176778,0.2806691769534367,0.9722035390158017,2.886722259955734,0.9397022594105113,-2.9721985439961602,1.1820467123169491e-05
185,S09_fresco,4242145,Block_6_pos,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_Block_6_pos_00001_.png,S09_fresco_s4242145_Block_6_pos_00001_.png,1024,1760,2.0,1.0300418138504028,0.5150209069252014,0.004052734375,52.54676258992806,139,3.6073594093322754,4.040071964263916,0.66075,0.7491965008132194,7.982197654883904,24.628740310668945,1,1.0,2.7452660959367856,0.8545786330760994,0.9495688015891197,0.5601749724334106,0.7220259012924175,2.2034281388225936,0.9817116477272727,-2.217854840221818,0.00032293947399460166
186,S09_fresco,4242145,Block_6_neg,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_Block_6_neg_00001_.png,S09_fresco_s4242145_Block_6_neg_00001_.png,1024,1760,2.0,2.4926347732543945,1.2463173866271973,0.017878861860795455,34.572961373390555,932,3.5606303215026855,3.9443743228912354,0.5166,0.8575894222024878,10.780541113846732,26.261825561523438,2,26.0,6.507412804952078,2.532887492566211,0.6748069268900028,0.320085823629291,0.9823990799041662,2.514035741920297,0.8079373446377841,-2.10019136176294,4.59968816049724e-05
187,S09_fresco,4242145,scramble_A,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_scramble_A_00001_.png,S09_fresco_s4242145_scramble_A_00001_.png,1024,1760,2.799999952316284,1.923372745513916,0.6869188493816997,0.03872736150568182,46.49966688874084,1501,3.4805798530578613,4.057114124298096,0.6189,0.8267761549431651,9.897777559623258,57.40478515625,2,21.0,7.424669382864508,2.0712192179313416,0.8540473768714021,0.3873826971670826,0.9452971532182343,2.711793367318372,0.9370283647017046,-2.715976442985595,5.4873624051128564e-05
188,S09_fresco,4242145,scramble_B,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_scramble_B_00001_.png,S09_fresco_s4242145_scramble_B_00001_.png,1024,1760,2.0,1.487513542175293,0.7437567710876465,0.07879694158380682,50.88176280902902,2791,3.617013454437256,4.116534233093262,0.52625,0.8798881924114376,11.468086366874227,37.695579528808594,2,24.0,5.765914128582733,2.4434907282247877,0.7630928216818189,0.28559912750421385,0.9702736738244628,2.958667954789467,0.8850286310369319,-2.8589904464754445,1.4549724142498258e-05
189,S10_synthwave,42,baseline,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s42_baseline_00001_.png,S10_synthwave_s42_baseline_00001_.png,1024,1760,2.0,1.8473963737487793,0.9236981868743896,0.06532870205965909,69.99881093935791,1682,3.2253410816192627,4.053179740905762,0.5977,0.8268455860579669,9.8996831040674,52.24245834350586,6,22.0,7.335195343980601,3.1311361771311654,0.8218007991609381,0.30716903845593213,0.9787629987483795,2.780133436162023,0.8666331898082387,-3.021970202380601,1.6720423857215476e-05
190,S10_synthwave,42,Block_1_pos,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s42_Block_1_pos_00001_.png,S10_synthwave_s42_Block_1_pos_00001_.png,1024,1760,2.799999952316284,2.430530548095703,0.8680466391026401,0.06330399946732955,33.67443919716647,3388,3.3127126693725586,4.004757881164551,0.56075,0.8612885924684068,10.89167829058088,69.3963851928711,5,22.0,7.456204798382273,4.938827392820711,0.8207265399381475,0.29000192647345774,0.9741333174149438,2.727089250441085,0.9402155095880682,-2.8463202694945653,2.2299536643674977e-05
191,S10_synthwave,42,Block_1_neg,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s42_Block_1_neg_00001_.png,S10_synthwave_s42_Block_1_neg_00001_.png,1024,1760,2.799999952316284,1.8105521202087402,0.6466257682293785,0.06756536310369318,48.74659727782226,2498,3.55601167678833,4.111684322357178,0.53265,0.873204453548229,11.257525294772881,52.903812408447266,3,24.0,6.337265581082646,2.8040267416469344,0.7689437050329443,0.2866589306121649,0.9674319239285251,2.7930946038069595,0.9535888671874999,-3.0098575694910426,1.531356127166199e-05
192,S10_synthwave,42,Block_6_pos,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s42_Block_6_pos_00001_.png,S10_synthwave_s42_Block_6_pos_00001_.png,1024,1760,2.0,1.0296303033828735,0.5148151516914368,0.004052734375,52.54676258992806,139,3.633878469467163,4.069472312927246,0.5924499999999999,0.8051775759224828,9.322457427336664,24.573352813720703,1,1.0,2.7452660959367856,0.8795091580098198,0.937106702384397,0.5113493964752321,0.691071955952153,2.3436888319036226,0.9805164683948863,-2.2514329041878707,0.00029469282942139435
193,S10_synthwave,42,Block_6_neg,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s42_Block_6_neg_00001_.png,S10_synthwave_s42_Block_6_neg_00001_.png,1024,1760,2.0,1.8091285228729248,0.9045642614364624,0.04210537997159091,36.8368932038835,2060,3.594865560531616,3.9963760375976562,0.5298,0.8705557415900396,11.175155229807078,36.995445251464844,2,27.0,5.141710409727487,2.7217225792869737,0.6589422592070024,0.30046829292783517,0.973825311530598,2.4856305613050336,0.8157393022017045,-1.979808119349376,7.890571288802871e-05
194,S10_synthwave,42,scramble_A,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s42_scramble_A_00001_.png,S10_synthwave_s42_scramble_A_00001_.png,1024,1760,2.799999952316284,2.28930926322937,0.8176104650771697,0.0203125,70.80851063829788,517,3.199143171310425,3.900094985961914,0.6293500000000001,0.8191284068860075,9.690113926927138,70.3027572631836,3,15.0,8.7328901648515,1.6722934334252586,0.9167577498424209,0.36938434013479937,0.9712916341544531,2.363455043750995,0.9519153941761365,-2.6921095527620604,4.343275830904434e-05
195,S10_synthwave,42,scramble_B,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s42_scramble_B_00001_.png,S10_synthwave_s42_scramble_B_00001_.png,1024,1760,2.799999952316284,1.9246646165847778,0.6873802319148649,0.05853049538352273,67.14576702737111,1571,3.3464455604553223,4.054028511047363,0.5098499999999999,0.8787283565083153,11.431267124142085,52.279720306396484,3,23.0,6.910850787451267,2.4251483945421644,0.824512095517156,0.3047816830013307,0.9756982039447597,2.7846286049574256,0.9296991521661931,-2.901294436772292,1.53654687602765e-05
196,S10_synthwave,1337,baseline,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s1337_baseline_00001_.png,S10_synthwave_s1337_baseline_00001_.png,1024,1760,2.799999952316284,1.8518892526626587,0.6613890300714804,0.07164584073153409,68.7555910543131,1878,3.28055477142334,4.042760848999023,0.5623,0.8567262976593588,10.754773160264852,53.87839126586914,4,22.0,6.703063744375294,3.2124295723094716,0.8132219889943781,0.29501303172332627,0.9780058814422422,2.7915487096970213,0.864840975674716,-3.0106193434192097,1.5517467296097485e-05
197,S10_synthwave,1337,Block_1_pos,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s1337_Block_1_pos_00001_.png,S10_synthwave_s1337_Block_1_pos_00001_.png,1024,1760,4.0,2.625840902328491,0.6564602255821228,0.06830333362926136,31.90746500777605,3858,3.267385244369507,4.0192551612854,0.60595,0.8442607777069466,10.389419275372562,71.7414779663086,4,21.0,7.059249349345005,5.166050980974107,0.8032205774358532,0.2890239855681895,0.9719049796987109,2.663934744399921,0.9550309614701704,-2.923523903146073,2.222095792366341e-05
198,S10_synthwave,1337,Block_1_neg,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s1337_Block_1_neg_00001_.png,S10_synthwave_s1337_Block_1_neg_00001_.png,1024,1760,2.799999952316284,1.6173046827316284,0.5776088250979156,0.06306041370738637,46.27442996742671,2456,3.5453009605407715,4.104000091552734,0.5096,0.8866032589657533,11.683600558722542,54.14888000488281,2,24.0,6.0467714510252355,2.5522748283905257,0.7689323442202335,0.2890910437412336,0.9681605346272496,2.7871047208557442,0.9546858354048295,-2.963618284149821,1.5032309846958452e-05
199,S10_synthwave,1337,Block_6_pos,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s1337_Block_6_pos_00001_.png,S10_synthwave_s1337_Block_6_pos_00001_.png,1024,1760,2.0,1.0559029579162598,0.5279514789581299,0.004052734375,52.54676258992806,139,3.0927746295928955,3.7435712814331055,0.8739000000000001,0.626207098428,5.675818255063613,21.144420623779297,1,1.0,3.9092660356517053,0.7851499017536425,0.9852277969262987,0.7315219898624252,0.7901715765400266,1.535169778087156,0.9894004128196022,-2.191895195251637,0.0003392554524154369
200,S10_synthwave,1337,Block_6_neg,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s1337_Block_6_neg_00001_.png,S10_synthwave_s1337_Block_6_neg_00001_.png,1024,1760,2.0,1.7775039672851562,0.8887519836425781,0.02522915926846591,40.669946332737034,1118,3.676678419113159,4.057854175567627,0.47569999999999996,0.8874263721667129,11.7102947874794,35.094703674316406,2,26.0,5.715053283419192,2.098467150148079,0.7089402132138721,0.29991898843959686,0.982428914746003,2.5549844457944526,0.818179598721591,-2.2245677192239586,3.6947523906774236e-05
201,S10_synthwave,1337,scramble_A,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s1337_scramble_A_00001_.png,S10_synthwave_s1337_scramble_A_00001_.png,1024,1760,2.799999952316284,2.554046630859375,0.9121595265551895,0.01964444247159091,66.54887218045113,532,3.1867122650146484,3.902801275253296,0.6588499999999999,0.7966809625552373,9.105409177188363,68.38153076171875,4,13.0,8.213348706048356,1.9681268371136196,0.9119739686924724,0.3575326672873845,0.9696968320793323,2.3592071872786566,0.952731600674716,-2.83822860794403,3.5025680644476325e-05
202,S10_synthwave,1337,scramble_B,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s1337_scramble_B_00001_.png,S10_synthwave_s1337_scramble_B_00001_.png,1024,1760,2.799999952316284,2.0727198123931885,0.7402570884612133,0.05552923029119318,72.67755991285404,1377,3.3364553451538086,4.044935703277588,0.5485,0.8719780585557275,11.219311462042691,53.49018478393555,3,22.0,7.115217231725257,2.4199908821655023,0.829245508288987,0.2939363524708084,0.9767878801767809,2.776905194012352,0.9313099254261363,-2.957385203207907,1.3520368995032425e-05
203,S10_synthwave,4242145,baseline,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s4242145_baseline_00001_.png,S10_synthwave_s4242145_baseline_00001_.png,1024,1760,2.799999952316284,1.942622184753418,0.6937936492271705,0.06973488547585227,61.27693807898586,2051,3.3587098121643066,4.1004462242126465,0.5888,0.8349006907863593,10.123264991699074,58.335533142089844,5,22.0,6.510074082988735,3.2634421526108977,0.8055759764670181,0.2990969181570079,0.9744826916596658,2.82529565093566,0.8619151722301137,-3.0827247870981,1.5891145504037676e-05
204,S10_synthwave,4242145,Block_1_pos,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s4242145_Block_1_pos_00001_.png,S10_synthwave_s4242145_Block_1_pos_00001_.png,1024,1760,4.0,2.6232919692993164,0.6558229923248291,0.059196333451704546,48.317934782608695,2208,3.3115549087524414,4.061789512634277,0.58055,0.8595506136762063,10.83932080488877,72.33670806884766,4,20.0,7.116763926424891,5.572650068345306,0.8205233455735355,0.2870614235760518,0.970499846537431,2.676563541766872,0.9507418545809658,-2.989851869898237,1.7801694082807072e-05
205,S10_synthwave,4242145,Block_1_neg,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s4242145_Block_1_neg_00001_.png,S10_synthwave_s4242145_Block_1_neg_00001_.png,1024,1760,2.799999952316284,1.9384326934814453,0.6922974023188421,0.054296320134943184,50.59720785935884,1934,3.5884039402008057,4.12122106552124,0.5371,0.8815884566734213,11.522276085628771,48.13547134399414,3,24.0,6.549910914204524,2.716807888426313,0.7837002990680764,0.28677363676881307,0.9684496484832894,2.80976856014156,0.9490728204900569,-2.9840566598539375,1.555759878326409e-05
206,S10_synthwave,4242145,Block_6_pos,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s4242145_Block_6_pos_00001_.png,S10_synthwave_s4242145_Block_6_pos_00001_.png,1024,1760,2.0,1.02519690990448,0.51259845495224,0.004052734375,52.54676258992806,139,3.239738941192627,3.8422725200653076,0.7203499999999999,0.6863402581106857,6.705574928265508,20.1468505859375,0,1.0,2.7452660959367856,0.7775886971401347,0.988377780793778,0.7537017052433234,0.7576004004739005,1.4333116344297205,0.9883089932528409,-2.1604031948234335,0.00039011677176607117
207,S10_synthwave,4242145,Block_6_neg,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s4242145_Block_6_neg_00001_.png,S10_synthwave_s4242145_Block_6_neg_00001_.png,1024,1760,2.0,1.8371833562850952,0.9185916781425476,0.027034135298295455,38.00468018720749,1282,3.652454376220703,4.043835163116455,0.5019,0.8851518259511306,11.636677577829747,39.106075286865234,2,26.0,6.216407638580652,2.3475034309355527,0.6868567439174005,0.30874111485432687,0.9760943677009729,2.4977087114320553,0.8150518243963067,-2.053115752020737,6.299136235950699e-05
